date_start,label_over_ola,area_noc,priority,type_of_incident,trouble_type,incident_type,network_type,branch_id,reason_group,year,quarter,month,week_of_year,day_of_week,hour,is_weekend,is_night,duration_hours_evidence
2024-08-08,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2024,3,8,32,3,0,0,1,5.166666666744277
2024-08-08,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_019,PEOPLE DAMAGE CABLE,2024,3,8,32,3,0,0,1,24.416666666511446
2024-08-08,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,CABLE BITTEN BY A RODENT,2024,3,8,32,3,0,0,1,
2024-08-08,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_020,BIG TRUCK CRASH POLE,2024,3,8,32,3,0,0,1,
2024-08-09,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_026,PEOPLE DAMAGE CABLE,2024,3,8,32,4,0,0,1,0.9999999999417923
2024-08-09,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_024,TREE FELL DOWN OVER CABLE,2024,3,8,32,4,0,0,1,8.000000000058208
2024-08-09,0,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_016,CONFIGURATION PROBLEM,2024,3,8,32,4,0,0,1,6.999999999941792
2024-08-09,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_013,EQUIPMENT FREEZE,2024,3,8,32,4,0,0,1,
2024-08-09,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_001,TREE FELL DOWN OVER CABLE,2024,3,8,32,4,0,0,1,
2024-08-09,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_025,PEOPLE PRUNED TREES AND CUT CABLE,2024,3,8,32,4,0,0,1,
2024-08-09,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_011,BROKEN CABLE INSIDE,2024,3,8,32,4,0,0,1,
2024-08-09,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_027,CABLE BITTEN BY A RODENT,2024,3,8,32,4,0,0,1,
2024-08-09,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_017,POLE FELL DOWN,2024,3,8,32,4,0,0,1,
2024-08-09,0,IPNOC,CRITICAL,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,SRT-SRT,BRANCH_027,EQUIPMENT DAMAGE,2024,3,8,32,4,0,0,1,
2024-08-09,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_020,BROKEN CABLE INSIDE,2024,3,8,32,4,0,0,1,
2024-08-09,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_025,CABLE BITTEN BY A RODENT,2024,3,8,32,4,0,0,1,
2024-08-09,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,BIG TRUCK CUT THE CABLE,2024,3,8,32,4,0,0,1,
2024-08-09,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BIG TRUCK CUT THE CABLE,2024,3,8,32,4,0,0,1,
2024-08-10,0,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,DWDM,BRANCH_032,ATTENUATION LINK DOWN,2024,3,8,32,5,0,1,1,10.999999999941792
2024-08-10,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_004,LOW RECEPTION,2024,3,8,32,5,0,1,1,147.99999999988358
2024-08-10,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_005,LOW RECEPTION,2024,3,8,32,5,0,1,1,320.9999999998836
2024-08-10,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_037,LOW RECEPTION,2024,3,8,32,5,0,1,1,40.33333333313931
2024-08-10,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_033,EQUIPMENT DAMAGE,2024,3,8,32,5,0,1,1,95.25722222228069
2024-08-10,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BROKEN CABLE INSIDE,2024,3,8,32,5,0,1,1,
2024-08-10,0,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,DWDM,BRANCH_029,ATTENUATION LINK DOWN,2024,3,8,32,5,0,1,1,21.345555555366445
2024-08-10,0,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,DWDM,BRANCH_038,LOW RECEPTION,2024,3,8,32,5,0,1,1,65.19555555551779
2024-08-10,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_017,INCIDENT WAS UP ITSELF,2024,3,8,32,5,0,1,1,
2024-08-10,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_042,TREE FELL DOWN OVER CABLE,2024,3,8,32,5,0,1,1,
2024-08-10,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_025,FIBER BROKEN IN ODF,2024,3,8,32,5,0,1,1,
2024-08-10,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,EQUIPMENT DAMAGE,2024,3,8,32,5,0,1,1,
2024-08-10,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_035,PEOPLE DAMAGE CABLE,2024,3,8,32,5,0,1,1,
2024-08-10,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_032,POLE FELL DOWN,2024,3,8,32,5,0,1,1,6.099999999976717
2024-08-11,0,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_033,BY ENERGY,2024,3,8,32,6,0,1,1,9.999999999941792
2024-08-11,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_035,BAD ACCESORY,2024,3,8,32,6,0,1,1,6.909722222189885
2024-08-11,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_003,BURNED CABLE,2024,3,8,32,6,0,1,1,
2024-08-11,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_033,EQUIPMENT DAMAGE,2024,3,8,32,6,0,1,1,
2024-08-11,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,PEOPLE DAMAGE CABLE,2024,3,8,32,6,0,1,1,
2024-08-11,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_011,CABLE BITTEN BY A RODENT,2024,3,8,32,6,0,1,1,
2024-08-11,0,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,IN SITE,SRT-SRT,BRANCH_025,EQUIPMENT FREEZE,2024,3,8,32,6,0,1,1,
2024-08-11,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_037,BROKEN CABLE INSIDE,2024,3,8,32,6,0,1,1,
2024-08-11,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BROKEN CABLE INSIDE MUFA,2024,3,8,32,6,0,1,1,
2024-08-11,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_020,BURNED CABLE,2024,3,8,32,6,0,1,1,
2024-08-11,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_038,ATTENUATION LINK DOWN,2024,3,8,32,6,0,1,1,
2024-08-11,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,CABLE BITTEN BY A RODENT,2024,3,8,32,6,0,1,1,
2024-08-12,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_018,PEOPLE DAMAGE CABLE,2024,3,8,33,0,0,0,1,
2024-08-12,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_026,CABLE ATTENUATED INSIDE MUFA,2024,3,8,33,0,0,0,1,
2024-08-12,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_011,PEOPLE DAMAGE CABLE,2024,3,8,33,0,0,0,1,6.999999999941792
2024-08-12,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_019,BROKEN CABLE INSIDE,2024,3,8,33,0,0,0,1,19.999999999883585
2024-08-12,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_013,TREE FELL DOWN OVER CABLE,2024,3,8,33,0,0,0,1,6.0499999999883585
2024-08-12,0,IPNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,CA-CP-AGG,BRANCH_020,EQUIPMENT DAMAGE,2024,3,8,33,0,0,0,1,
2024-08-12,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_038,INCIDENT WAS UP ITSELF,2024,3,8,33,0,0,0,1,
2024-08-12,0,IPNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,AGG-SRT,BRANCH_035,HIGH TEMPERATURE,2024,3,8,33,0,0,0,1,
2024-08-12,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_026,BROKEN CABLE INSIDE,2024,3,8,33,0,0,0,1,
2024-08-12,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_026,CABLE ATTENUATED INSIDE,2024,3,8,33,0,0,0,1,
2024-08-12,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_025,PEOPLE DAMAGE CABLE,2024,3,8,33,0,0,0,1,
2024-08-13,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_025,LOW RECEPTION,2024,3,8,33,1,0,0,1,83.99999999988358
2024-08-13,0,TXNOC,MAJOR,FIBRA,LINK DOWN,IN SITE,DWDM,BRANCH_037,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2024,3,8,33,1,0,0,1,0.0
2024-08-13,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_004,BIG TRUCK CUT THE CABLE,2024,3,8,33,1,0,0,1,
2024-08-13,0,TXNOC,MAJOR,FIBRA,LINK DOWN,IN SITE,DWDM,BRANCH_032,CABLE ATTENUATED INSIDE MUFA,2024,3,8,33,1,0,0,1,12.999999999941792
2024-08-13,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_029,PEOPLE DAMAGE CABLE,2024,3,8,33,1,0,0,1,
2024-08-13,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_017,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2024,3,8,33,1,0,0,1,43.99999999994179
2024-08-13,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_037,BIG TRUCK CUT THE CABLE,2024,3,8,33,1,0,0,1,
2024-08-13,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,EQUIPMENT DAMAGE,2024,3,8,33,1,0,0,1,
2024-08-13,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BURNED CABLE,2024,3,8,33,1,0,0,1,
2024-08-13,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_040,BIG TRUCK CRASH POLE,2024,3,8,33,1,0,0,1,
2024-08-13,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_005,PEOPLE DAMAGE CABLE,2024,3,8,33,1,0,0,1,
2024-08-14,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_017,LOW RECEPTION,2024,3,8,33,2,0,0,1,63.999999999883585
2024-08-14,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,SATURATION BY PARTNER,2024,3,8,33,2,0,0,1,2.3666666666977108
2024-08-14,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_020,BURNED CABLE,2024,3,8,33,2,0,0,1,6.999999999941792
2024-08-14,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_040,EQUIPMENT FREEZE,2024,3,8,33,2,0,0,1,10.023333333316259
2024-08-14,0,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_035,CONFIGURATION PROBLEM,2024,3,8,33,2,0,0,1,6.999999999941792
2024-08-14,0,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_038,EQUIPMENT FREEZE,2024,3,8,33,2,0,0,1,7.999999999883585
2024-08-14,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_017,LOW RECEPTION,2024,3,8,33,2,0,0,1,59.99999999994179
2024-08-14,0,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_019,BAD ACCESORY,2024,3,8,33,2,0,0,1,6.566666666592937
2024-08-14,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_001,INTERFERENCE,2024,3,8,33,2,0,0,1,288.8333333332557
2024-08-14,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_011,PEOPLE DAMAGE CABLE,2024,3,8,33,2,0,0,1,2.4666666666744277
2024-08-14,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_035,EQUIPMENT DAMAGE,2024,3,8,33,2,0,0,1,
2024-08-14,1,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,IN SITE,SRT-SRT,BRANCH_027,HIGH TEMPERATURE,2024,3,8,33,2,0,0,1,
2024-08-14,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,PEOPLE DAMAGE CABLE,2024,3,8,33,2,0,0,1,
2024-08-14,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_032,BIG TRUCK CRASH POLE,2024,3,8,33,2,0,0,1,
2024-08-14,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,SRT-SRT,BRANCH_013,EQUIPMENT DAMAGE,2024,3,8,33,2,0,0,1,
2024-08-14,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_026,PEOPLE DAMAGE CABLE,2024,3,8,33,2,0,0,1,
2024-08-14,1,IPNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,SRT-SRT,BRANCH_002,HIGH TEMPERATURE,2024,3,8,33,2,0,0,1,
2024-08-14,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_004,BIG TRUCK CRASH POLE,2024,3,8,33,2,0,0,1,4.233333333162591
2024-08-14,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_027,PEOPLE DAMAGE CABLE,2024,3,8,33,2,0,0,1,
2024-08-14,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_032,CABLE ATTENUATED INSIDE MUFA,2024,3,8,33,2,0,0,1,9.641666666662786
2024-08-15,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_020,POLE FELL DOWN,2024,3,8,33,3,0,0,1,
2024-08-15,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_041,INCIDENT BELONG TO PARTNER,2024,3,8,33,3,0,0,1,
2024-08-15,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,BURNED CABLE,2024,3,8,33,3,0,0,1,
2024-08-15,0,IPNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,CA-CP-AGG,BRANCH_037,HIGH TEMPERATURE,2024,3,8,33,3,0,0,1,
2024-08-15,0,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,DWDM,BRANCH_035,BROKEN CABLE INSIDE MUFA,2024,3,8,33,3,0,0,1,4.808888888801448
2024-08-15,0,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,DWDM,BRANCH_032,CABLE ATTENUATED INSIDE MUFA,2024,3,8,33,3,0,0,1,56.999999999883585
2024-08-15,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,ATTENUATION OVER THRESHOLD,DWDM,BRANCH_005,ATTENUATION LINK DOWN,2024,3,8,33,3,0,0,1,6.500000000058208
2024-08-15,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,DWDM,BRANCH_003,POLE FELL DOWN,2024,3,8,33,3,0,0,1,2.900000000023283
2024-08-15,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_035,CABLE BITTEN BY A RODENT,2024,3,8,33,3,0,0,1,3.578888888878282
2024-08-16,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_029,BIG TRUCK CUT THE CABLE,2024,3,8,33,4,0,0,1,
2024-08-16,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_023,BIG TRUCK CRASH POLE,2024,3,8,33,4,0,0,1,
2024-08-16,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_034,BIG TRUCK CRASH POLE,2024,3,8,33,4,0,0,1,
2024-08-16,0,IPNOC,MAJOR,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_037,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2024,3,8,33,4,0,0,1,
2024-08-16,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,EQUIPMENT DAMAGE,2024,3,8,33,4,0,0,1,
2024-08-16,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,PEOPLE STOLEN OUR HADWARE OF FIBER CABLE,2024,3,8,33,4,0,0,1,
2024-08-16,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_020,BROKEN CABLE INSIDE MUFA,2024,3,8,33,4,0,0,1,
2024-08-16,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2024,3,8,33,4,0,0,1,61.999999999883585
2024-08-16,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_036,INCIDENT BELONG TO PARTNER,2024,3,8,33,4,0,0,1,
2024-08-16,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_011,BURNED CABLE,2024,3,8,33,4,0,0,1,5.499999999941792
2024-08-16,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_026,BIG TRUCK CUT THE CABLE,2024,3,8,33,4,0,0,1,3.9999999999417923
2024-08-16,0,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_024,EQUIPMENT DAMAGE,2024,3,8,33,4,0,0,1,9.333333333197515
2024-08-16,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_035,LOW RECEPTION,2024,3,8,33,4,0,0,1,39.999999999883585
2024-08-16,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2024,3,8,33,4,0,0,1,9.999999999941792
2024-08-16,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_037,LOW RECEPTION,2024,3,8,33,4,0,0,1,59.999999999883585
2024-08-16,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_029,LOW RECEPTION,2024,3,8,33,4,0,0,1,52.32027777773328
2024-08-16,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_029,BIG TRUCK CUT THE CABLE,2024,3,8,33,4,0,0,1,3.773055555531755
2024-08-16,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_033,BURNED CABLE,2024,3,8,33,4,0,0,1,19.999999999883585
2024-08-16,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_004,BIG TRUCK CUT THE CABLE,2024,3,8,33,4,0,0,1,6.999999999941792
2024-08-17,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_005,PEOPLE DAMAGE CABLE,2024,3,8,33,5,0,1,1,
2024-08-17,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_017,TREE FELL DOWN OVER CABLE,2024,3,8,33,5,0,1,1,
2024-08-17,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_003,PEOPLE DAMAGE CABLE,2024,3,8,33,5,0,1,1,
2024-08-17,0,IPNOC,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,SRT-SRT,BRANCH_034,PEOPLE DAMAGE CABLE,2024,3,8,33,5,0,1,1,
2024-08-17,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,PEOPLE DAMAGE CABLE,2024,3,8,33,5,0,1,1,
2024-08-17,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_042,EQUIPMENT DAMAGE,2024,3,8,33,5,0,1,1,
2024-08-17,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,CABLE BITTEN BY A RODENT,2024,3,8,33,5,0,1,1,
2024-08-17,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,BROKEN CABLE INSIDE MUFA,2024,3,8,33,5,0,1,1,
2024-08-17,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_019,PEOPLE DAMAGE CABLE,2024,3,8,33,5,0,1,1,
2024-08-17,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,CA-CP-AGG,BRANCH_005,BROKEN CABLE INSIDE,2024,3,8,33,5,0,1,1,
2024-08-17,1,IPNOC,CRITICAL,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,AGG-SRT,BRANCH_042,EQUIPMENT DAMAGE,2024,3,8,33,5,0,1,1,
2024-08-18,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_029,PEOPLE DAMAGE CABLE,2024,3,8,33,6,0,1,1,
2024-08-18,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,DWDM,BRANCH_040,BAD ACCESORY,2024,3,8,33,6,0,1,1,189.99999999988358
2024-08-18,1,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_032,BIG TRUCK CUT THE CABLE,2024,3,8,33,6,0,1,1,59.999999999883585
2024-08-18,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_026,BIG TRUCK CUT THE CABLE,2024,3,8,33,6,0,1,1,4.999999999883585
2024-08-18,1,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_033,INTERFERENCE,2024,3,8,33,6,0,1,1,148.83333333325572
2024-08-18,0,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_004,BY ENERGY,2024,3,8,33,6,0,1,1,19.5
2024-08-18,0,TXNOC,CRITICAL,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_026,LOW RECEPTION,2024,3,8,33,6,0,1,1,0.0
2024-08-18,0,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,VIBA,BRANCH_026,EQUIPMENT DAMAGE,2024,3,8,33,6,0,1,1,0.0
2024-08-18,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_039,INCIDENT BELONG TO PARTNER,2024,3,8,33,6,0,1,1,
2024-08-18,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_003,ATTENUATION LINK DOWN,2024,3,8,33,6,0,1,1,
2024-08-18,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,CABLE BITTEN BY A RODENT,2024,3,8,33,6,0,1,1,
2024-08-18,0,IPNOC,MINOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_036,INCIDENT BELONG TO PARTNER,2024,3,8,33,6,0,1,1,
